ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-3.4606,-8.4709,0.4035,-2.5494,-9.2111,-2.1971,1.8303,-0.465,-0.413,-0.4901,0.4919,-0.1361,20011,2021-05-14 13:43:37:880
-2.5172,3.1932,0.9517,-2.4512,-9.4641,-0.7701,2.7245,11.8331,2.0175,0.6075,0.0374,-0.2743,20510,2021-05-14 13:43:38:379
-0.0706,0.5862,3.9494,-2.795,-9.3813,-0.5911,3.0535,9.0735,0.6838,-1.0164,2.7534,0.8057,21010,2021-05-14 13:43:38:879
-0.1519,0.0428,2.0411,-2.3961,-9.503,-0.3496,3.7879,7.765,-7.0408,-2.1293,-0.5272,0.9444,21509,2021-05-14 13:43:39:378
0.006,1.5604,-3.4436,-1.2981,-9.6493,-1.1736,0.0917,10.7046,1.5765,-2.4034,3.7211,-0.2214,22010,2021-05-14 13:43:39:879
-2.6704,1.6322,-27.2267,-2.2206,-9.4756,-1.2056,2.4838,6.6471,-9.6459,-2.2392,1.5354,0.1484,22511,2021-05-14 13:43:40:380
8.4715,-10.6591,3.7385,-0.3032,-9.3448,-2.9585,11.2554,-4.6174,10.1444,1.196,2.2044,-1.625,23010,2021-05-14 13:43:40:879
0.006,-21.411,-3.7454,-1.3921,-9.6383,-1.1559,0.0961,2.6335,-1.8508,-2.0486,2.1664,0.9129,23510,2021-05-14 13:43:41:379
-18.6583,-12.3156,-29.1204,-1.782,-9.0778,-3.254,-3.2195,-3.7487,-4.5934,2.0178,0.5592,-0.7556,24010,2021-05-14 13:43:41:879
-0.6069,1.855,-0.0105,-1.6674,-9.5868,-1.2181,2.1448,11.2221,6.2031,0.8144,1.0513,-0.7718,24510,2021-05-14 13:43:42:379
-0.3912,1.5891,6.3697,0.4091,-9.7685,0.7607,1.0098,8.6116,-3.6046,2.9021,1.4341,-1.4309,25009,2021-05-14 13:43:42:878
1.6172,-1.0059,-3.6425,-0.6436,-9.7826,0.2391,0.5543,8.8369,-1.9487,0.7168,-1.6636,0.6113,25510,2021-05-14 13:43:43:379
2.0363,-6.2444,0.0254,-0.5724,-9.7806,-0.4264,2.6062,5.1833,0.2853,1.7394,1.5807,-0.6787,26011,2021-05-14 13:43:43:880
-0.9993,-9.4666,-5.3614,-2.4461,-8.8625,-3.4122,-1.7267,-8.4018,3.8533,0.5064,1.299,-0.1781,26510,2021-05-14 13:43:44:379
-2.8549,-10.6014,-0.7481,-1.7807,-9.6354,-0.398,2.5867,-0.5353,-7.9802,0.1129,1.7579,-0.2818,27010,2021-05-14 13:43:44:879
-2.2875,2.135,-1.4399,-0.727,-9.7793,-0.0818,-2.1083,11.448,5.6808,-1.5086,0.0192,-0.2091,27509,2021-05-14 13:43:45:378
-4.1955,2.9085,4.3875,-1.1254,-9.7414,-0.1002,1.485,11.1033,-2.0233,-1.3533,0.7924,0.5152,28011,2021-05-14 13:43:45:880
-0.8127,0.7944,-1.6313,-2.4313,-9.4986,-0.1916,2.6449,6.6858,-3.7832,-0.9115,3.2224,-0.6127,28511,2021-05-14 13:43:46:380
-1.5356,1.1824,1.852,-1.9563,-9.5999,0.4304,1.1602,10.2234,-0.2506,3.2303,-2.3075,-1.1372,29013,2021-05-14 13:43:46:882
4.0235,-8.9614,-5.8905,-1.3358,-9.713,-0.2086,3.9415,-0.3995,-4.0528,4.3558,-2.6731,0.3552,29510,2021-05-14 13:43:47:379
8.1197,-17.3937,-39.3192,-2.1968,-9.4925,-1.1117,-12.7372,-47.7576,-13.9452,3.8291,1.5517,-0.8132,30013,2021-05-14 13:43:47:882
-32.6925,-66.6497,-29.1275,-2.0519,-8.406,-4.6151,2.1402,7.3865,-2.2489,0.2123,-0.4893,-0.8874,30510,2021-05-14 13:43:48:379
